Name,RH57,RH1,RH58,RH27,RH24,RH54,RH56,RH2,RH40,RH41,RH9,RH30,RH25,RH55,RH12,RH32,RH43,RH16,RH50,RH18,RH51,RH37,RH42,RH64,RH49,RH20,RH33,RH46,T47be,T22,T34,T97be,T87be,T67be,T35,T95be,T63be,T55be,T81be,T89be,T68be,T86be,T41,T62be,T69be,T44be,T49be,T82be,T21,T93be,T46be,T73be,T36,T4,T14,T88be,T66be
Xanthurenate,,,2972.300487,2671.353271,990.0210172,8569.148774,7113.594849,567.9864896,4283.923016,3749.458794,1939.462393,1123.902322,9237.229483,696.1344805,10104.47937,1402.424162,509.3374993,2807.981669,2329.506617,701.49837,,1034.09983,1771.713045,1278.137998,924.6051111,3249.574917,698.2573516,2098.9734,1214.071566,3124.540676,354.9431618,2617.307146,876.8922547,948.6071303,426.6066615,,875.903628,1719.009136,3502.659778,3962.793564,3691.17945,5948.500495,3409.425444,1248.14726,5049.948188,2769.118853,,2533.127483,1357.748949,1105.337637,,2518.645378,1654.364321,6547.771625,8339.085766,6870.265352,
2_Hydroxy_4_methylthiobutanoic_acid,558.9083297,1333.905458,603.7407225,1782.088924,2493.078682,315.9902746,497.6188683,804.026605,125.6429634,1543.295021,356.5068094,2448.899176,420.9065986,1010.955887,52.16395015,294.6547147,49.97956319,1988.596727,479.0657147,39.63534005,38.67685859,83.32695557,1023.549813,646.0992207,522.8976403,140.5064915,926.5443031,181.9375982,17469.11112,1220.648968,1065.684766,4089.766187,3751.017974,1411.612599,45.30329097,864.8404719,214.5055068,986.5487674,805.0300763,7109.540395,2530.69115,84017.61543,4632.658152,2494.932122,1262.037598,460.130838,1814.599157,191.83101,1624.4779,560.5945956,2350.065587,9033.606839,100.7531665,2703.553517,3433.546291,6266.091341,1309.192582
Hydroxyphenyllactic_acid,2755.164196,17201.84814,3222.91728,3128.621325,698.1734343,1768.492748,2030.383335,3425.44431,5263.922832,4226.117307,4471.452141,6172.658585,5045.472743,1029.463659,12853.44067,2784.874699,431.0713043,624.4364991,1214.856679,,233.4573548,733.8278549,3282.739813,3933.986687,3310.826314,369.8959294,2738.925384,361.6590218,66211.81738,5939.446408,3218.914198,24617.24013,27430.72286,27561.59399,246.3180801,22583.09766,370.9270255,7021.465064,6807.331635,12922.90784,417.0093977,213941.4512,11764.19711,10518.9361,8316.170948,4117.688671,7239.548477,1525.163109,41855.49589,13773.2749,6073.235075,13078.178,996.0548128,25141.62286,14956.79776,6875.364262,2503.814761
Pyrrole_2_carboxylic_acid,57497.21697,,29396.04305,31034.2621,,,38528.23858,17275.95606,,18375.71748,30298.33581,23870.32477,20736.18248,,,38797.40597,,48947.69559,37240.96661,,,,30581.54081,,15396.92126,35371.24901,62812.50839,,,,,,22000.26181,29114.23903,,80357.5094,21930.76129,42672.54513,,39566.65237,36021.21022,19675.83175,66019.48081,41381.97156,20808.19532,,,,11062.55851,32719.20287,,39729.22997,25641.97673,8604.444442,35583.28953,,24349.37531
Methylglutaric_acid,6556.021508,24462.6534,18080.62774,109555.3422,12666.25681,7583.489974,2445.71069,2595.558343,30484.79693,11379.30527,3534.401736,54977.77061,34145.46785,1449.590829,1830.172364,12107.31615,2136.348286,925.169995,23600.40093,4005.839096,9217.037979,10349.53329,13050.32602,3104.680884,15106.20334,4424.034741,949.3079539,6141.29473,62791.82954,6696.805042,5689.19511,14680.84383,36186.1801,41646.64664,4036.272932,11132.79187,5349.26418,18102.91521,3093.881519,166002.5512,3282.60446,128723.0062,20978.98512,5905.88367,35140.3857,23958.10485,17428.33177,11806.59367,83670.39794,17369.36912,21519.61246,7038.166546,1544.262342,20700.56112,29904.50677,1555.327009,3140.591261
N_Acetyltyrosine,796.0544679,1383.778527,1023.071666,1034.352844,1458.559317,1143.868349,1116.46434,3291.794187,1218.579778,1272.257442,606.4780953,1377.58102,1753.690424,1185.738982,419.505156,966.7322933,9547.364781,1794.735114,4367.653629,430.5818551,319.4357785,544.9199973,631.7461585,1014.308141,4338.878936,877.1359671,1191.729124,3625.056919,1310.582751,1953.263435,779.6551797,1487.114227,848.4574599,732.1523615,351.4577925,1860.462363,1249.095163,1236.193377,1534.471992,1159.430278,858.7860628,1194.846638,1754.139008,1530.263603,2154.197467,940.7943273,1169.819475,1442.47579,2537.623114,1164.713487,1022.811793,1677.261059,576.0072238,,1101.900081,658.9689499,911.0942818
Adipic_acid,4874.259081,17411.90053,13244.08225,76115.40074,9798.855541,5198.859489,1762.142182,2034.738601,22354.84837,8778.015026,2803.02227,46358.07172,25958.72692,997.7770237,1410.732957,8920.521349,1621.090294,741.0367885,17914.05084,3581.196337,6849.344298,8101.338027,9753.800183,2283.840402,11350.92528,3397.015342,717.1569306,4521.309826,46128.70422,5092.874415,4551.489641,11117.19868,26942.99384,31164.53396,3130.946591,8016.303248,4149.632817,13890.30773,2517.651265,123966.1263,2364.531322,101920.893,14691.84984,4726.694385,26508.4887,17915.75086,12012.49063,8992.713428,62084.70127,12387.40122,16047.06289,5516.571531,1094.227807,17135.80919,21447.05722,1183.061044,2474.022272
p_Hydroxyphenylacetic_acid,17531.72432,17590.41654,56721.8013,23069.98625,39602.859,34970.12358,142266.6656,100515.4121,39940.479,30340.81719,230807.7124,44604.36434,110448.838,24181.01721,16071.85023,63789.44293,,,29069.07171,,,19848.40194,,,19286.36805,40648.22913,24481.76608,52356.66182,,176720.9597,,29174.16956,37404.75791,34971.1442,,57223.16155,20670.57538,23129.91322,31602.11007,84141.45764,24405.36608,79574.58107,68425.84222,62138.80317,51183.89745,30804.67764,33677.23581,23770.76365,25772.2896,59936.09205,30300.37266,66220.59696,38049.32153,34379.99142,73496.2414,155417.1969,96369.53273
3_3_Hydroxyphenyl_3_hydroxypropanoic_acid,59.99373618,10.45952793,1057.268643,14.50277002,18.28648326,,184.7839803,73.13432398,44.85993357,,572.3358904,235.8803527,2537.594468,11.45061627,123.554966,14.89622235,,,21.84242902,,67.98190543,,8.478572364,,10.39712513,185.1523988,,,4.283647442,392.8096155,,242.8904949,,,,13.59141048,9.749401144,30.75657642,10.97292895,102.0320136,32.64919552,,147.9525927,,48.09558623,1810.275307,11.61462644,10.07785458,10.17419143,14.58123147,2.534428065,294.5111991,1495.329858,864.8654238,45.03080736,89.94390792,8.20816901
Benzamide,,,202.9935503,,,,,,,205.1603005,,,,,,,,,,,,,,,,,139.3837385,,,,183.9371676,246.3522903,,,,185.2050161,,,,,,,,230.6715596,,115.5643875,,,,,,,,,268.7638905,,
Phenylethylamine,74.8087869,,153.0393756,87.58897761,218.2153706,,104.4413971,1040.958067,56.43297682,207.1233965,,,,139.0582474,66.88413291,,4360.306237,110.5161882,,229.2055305,236.0866576,257.9490273,58.94993678,535.4568289,103.14661,220.2949598,335.4740054,278.8501148,,208.4142872,76.44231687,,84.33985071,75.24956133,69.7814995,163.2742521,356.6057977,128.9562778,2023.894953,185.3243942,62.92274367,172.7678723,,1323.414709,103.2619597,323.2639577,,154.4506779,,311.7499135,77.63078737,64.06276614,,32.37513867,160.5277213,79.75470393,293.546671
N_Acetylmethionine,772.8325384,754.826676,1353.06599,1410.85913,429.3854426,279.1119302,410.3167411,2599.993915,243.046626,761.6438782,845.2760571,1793.198689,1692.908004,961.3338512,81.24873548,319.1103038,202.7531885,150.6181702,235.5113696,,61.97516409,106.4944393,441.3083401,422.9103498,866.0232066,102.8879221,1309.410098,328.0675,3285.659733,5594.244508,544.699636,1270.798129,1959.16116,2628.395791,50.92785229,1662.625623,645.1370313,1421.15525,7370.035327,3808.209784,647.559399,13096.54025,10034.87781,4254.975248,4131.078013,637.1214434,273.0509206,1047.183424,2729.32521,2283.529133,784.9543817,19247.71293,266.1984245,5124.170037,3159.661597,803.2571185,1542.917985
2_Pyrocatechuic_acid,,274.5978502,388.8259208,,550.7797285,497.841549,,,,574.6746367,927.9715278,467.4017058,612.2687003,,,,,,,,,,288.3993026,,280.1497795,,,,,,,,397.1103596,300.7837093,,478.9650793,,,553.7615723,416.3791028,287.456264,554.7206689,,465.7816963,568.6336336,275.1991722,,,,,,287.6555197,410.8729946,463.2485543,384.0319797,324.9319843,
3_Hydroxybenzoic_acid,,,320.5182999,,1748.529176,1484.644811,831.8245566,,,,,,7798.627859,,,,,,,,,,,,,,,,731.2631256,5846.074924,,5368.852313,,1042.123787,,,,2270.260357,,,1403.096451,,4910.645847,,,1347.065311,,,,2634.846492,,,,6608.746776,2272.329224,,
4_Hydroxybenzoic_acid,242.3645763,,190.0431398,1028.388057,1233.411649,4650.685991,6766.718525,3009.015441,599.1112558,4585.177305,2720.584686,1580.2506,1834.636496,1502.215711,2244.909367,,209.3178963,1106.929268,2195.286179,,,575.9210128,504.7133293,548.3015112,339.2161248,877.472871,896.3226177,1569.10933,243.4051318,2700.842068,,2002.006201,221.8778672,423.4974813,279.4224939,2015.961208,759.2812695,4628.871225,5403.149799,420.484653,4308.006703,1567.775314,4011.093808,5317.862924,,2342.172139,,779.2701551,,245.2984021,279.175141,350.3476277,719.8284872,705.3852177,476.6487095,590.8968118,1544.790299
Phenol,79.19670948,78.94286506,147.6658507,21.31290947,326.0025306,2749.34702,3253.05524,1487.171308,215.686382,2749.829138,1540.532831,570.0315276,996.4180949,520.082869,1152.736476,103.0043647,73.94357951,27.63632577,903.0397547,,,152.254476,166.1986409,118.6059738,85.34506915,289.6850645,304.4863476,206.3164558,128.3423164,7807.418826,79.2496308,865.364126,100.2431573,178.5906626,110.3952158,697.3944584,276.5839904,1814.696395,3269.936305,258.0511859,2955.186104,721.9029152,1424.643315,2496.815542,123.9861948,963.6398567,,240.4722727,131.6770486,130.904799,112.610095,296.2440083,68.56163125,522.0620163,16.18990917,261.0883678,861.7111204
Phthalic_acid,1462.687275,4792.721911,2278.485276,4223.891261,1292.724467,3553.434137,2055.784372,5331.341843,3717.867804,1905.219579,5043.636456,4653.312863,9827.013162,1844.116004,2906.378087,4082.504767,490.5336131,657.6658521,889.8314937,372.5374959,368.3206483,499.5477876,1107.807735,839.6162907,1618.505565,719.5136993,698.8136334,1321.056965,22237.743,1100.545655,15711.40209,4101.573498,1837.835222,3319.342155,505.8279314,1827.881428,630.2908198,1482.488705,2484.41535,32547.36483,2099.605872,16660.49127,2041.88976,1550.429697,2633.375311,1435.289538,945.6911881,775.9545869,13666.70116,1695.117777,2763.989376,4317.499065,2006.84354,8376.968988,4916.78471,1588.653658,4096.435287
Theophylline,3046.449267,524.7421845,7824.541801,683.5596656,36803.95595,18072.87462,8881.712242,348.1912531,56942.90967,421.1656077,13118.32456,26370.94366,75668.32016,44061.1257,25467.14313,21201.29305,3146.386955,110.3591714,9564.993586,1252.419388,5052.786682,7254.236186,2823.501422,2153.756275,56.22753777,8183.396165,39439.844,4532.991513,56308.87369,81877.80646,23.53168934,77490.47404,1381.562115,34.42423801,25.6708134,19347.98427,94.56155569,11503.57431,5842.427991,1950.620243,391.1614453,1819.944683,122.4977637,9607.013556,12385.25608,40.30688258,1954.954818,71.94259751,1104.928352,46617.13907,174.9968446,4962.558869,24756.21689,33474.20574,2355.178507,50.51851946,184.4928432
Indole_3_carboxylic_acid,1889.21079,4315.195358,3335.657604,8879.291137,3056.523332,7771.883678,2451.261739,4528.532302,6002.971098,4758.27204,13855.20325,5762.814288,12937.47116,2419.414272,4428.327338,4253.328264,534.7543954,764.4273972,1441.210575,1108.444882,1062.297061,3873.611036,1937.75198,1512.378947,2781.102424,2667.966286,2005.750708,3987.372554,5123.513297,6239.683126,2754.029054,3892.624854,10037.65219,7016.113634,472.3406324,5411.34588,1655.674915,6715.387124,4856.598465,20005.12433,2161.94749,68373.29552,19091.34598,5238.427818,16668.35859,4907.02108,7794.306954,28110.77675,10619.8851,7347.438628,14045.53374,23608.14933,1405.763958,11571.88986,25443.73858,2662.3394,3231.175834
N_Acetylserotonin,72.36105929,108.3959042,1373.650546,7276.12516,1418.916872,377.6679044,111.2471224,474.2674444,317.8441734,289.4507913,37.08402621,151.4548225,8968.227061,297.7156553,64.41287608,220.3104858,192.1871314,251.9346904,1774.31401,122.9300604,440.2809823,251.893654,182.0767057,148.0519186,383.622366,165.2991259,358.0413561,240.3714807,460.8600503,568.070891,185.8035176,657.2287194,171.4376469,188.9182329,53.10014247,416.3581857,197.0267674,547.1538337,58.65990114,133.5331998,440.4791525,175.4070393,1503.074098,470.8135274,1266.844782,258.3139302,323.4521627,173.2174697,183.7216061,1818.307269,271.7177014,429.4838585,283.438226,640.4218069,388.6312273,207.280992,231.863762
Hippuric_acid,37.32331995,62.83559612,38.14947227,41.26113819,193.0964802,50.22650578,154.4557298,37.78056049,39.59212124,18.36193797,801.5274013,70.99809884,9647.930056,47.06079794,4082.471443,55.99482315,73.2626281,33.08811436,20.12181742,65.15480346,68.19525164,92.36459549,23.76154777,36.26517633,136.1854114,10474.38019,753.9096037,22.09447294,48.30463102,21.69911835,,66.36733628,47.25783124,36.07533607,8.840413835,84.51412435,38.62150818,1227.07886,99.32596809,66.74112643,32.28953057,84.90459317,104.1686186,99.18494147,54.88668528,20.87913524,31.61460164,12.01429463,93.39518325,49.98791135,42.1128817,28.15005627,99.13454535,52.89579192,27.28814727,590.6940701,88.06533487
Indoxyl_beta_D_glucoside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.16084733,,,,,,,,,,,,,,,,,,,,,,,,
Quinoline,,,,875.1070393,161.4600148,400.138315,200.4240163,346.3392995,554.0099118,227.1955437,,1315.639955,1104.410887,135.6543543,293.3046168,199.4969763,60.02664372,88.22228442,151.5402601,,,,125.8273176,,,78.93209423,,128.9690814,,503.1252877,,508.9359248,,706.5460679,,371.1552901,,243.9896277,4251.853221,1046.664006,842.9020403,1536.913155,278.8810565,,684.3373682,,,974.3059695,711.8800184,503.9700384,932.6276638,428.2316309,159.3106062,,826.2000856,227.343273,424.4947493
Phenylpyruvic_acid,3785.164861,2216.307093,11685.88364,18982.45213,4130.360429,1746.978573,3478.324279,16458.18874,1185.516471,1678.919523,2613.958326,2156.120555,2220.981151,2591.558112,2755.938962,1435.620352,3877.514569,1512.069388,3348.401314,538.4179513,857.9296221,1640.136824,10377.03119,7727.757798,4617.798316,903.4209459,2814.481361,1521.773937,4218.684574,6134.965174,24251.05435,2735.225388,2665.903658,6710.538408,4059.340861,6194.763189,15215.08231,1610.80916,8625.508248,16504.5565,5530.79859,416662.5403,65322.81646,10447.82678,26683.4196,882.9207303,7214.845396,14025.82702,4129.783777,1898.236409,13905.5854,140769.739,2712.171316,6406.056535,19516.1711,6180.844145,6687.090805
4_Hydroxyphenylpyruvic_acid,12175.14796,22961.1007,10277.48605,25955.77159,41734.89737,16531.83333,67812.33383,10389.58924,33221.46017,84420.69459,40262.06107,21733.10824,18375.45032,2367.587017,6835.421019,9895.3342,1203.976911,2389.443376,3734.249095,1480.386412,4249.84432,2309.585323,18021.77801,4498.586849,2646.004008,2796.861073,8301.217829,5596.207584,11527.02842,9834.534586,2639.781002,23177.15771,12253.30345,20397.6462,3840.164554,6226.670116,2731.982921,201594.9837,59811.63819,89351.07781,4767.592151,223411.6057,10468.67806,23808.93849,54275.2244,16536.36113,4772.521692,15726.74186,40631.51652,15416.36176,32080.04182,26660.72603,12536.26563,25539.16497,26647.85433,4815.280329,6046.575271
Homovanillic_acid,8067.671349,401.2314783,2413.86286,562.0722257,4260.244122,217813.3296,233854.107,51978.3036,852.3596457,232086.6145,95614.07023,12716.52788,2023.298076,3818.624153,80160.60381,816.2951243,3564.121406,25393.18211,152623.5732,,291.046738,525.0048591,868.0736272,5073.624196,353.3457553,1485.881074,31860.72748,3091.129431,1216.929158,621571.4635,336.3331594,2067.98739,815.1825039,773.8678878,227.0358217,6333.551889,1720.990984,3785.103058,9117.23216,1097.941491,50698.34414,1457.142005,734.9486123,57631.21185,5214.009071,9446.832586,346.5087655,6079.417477,833.3738089,908.4222679,765.1003175,614.6102515,6792.088599,914.4797695,1837.284674,51917.50292,56100.07401
Phenylacetylglycine,28.74799058,10.72738835,54.07242071,19.71893152,10.77221266,7.975623938,118.1450713,10.20154754,21.11853855,6.885498188,19.13686306,110.1463132,98.43838943,440.7336419,7.633393221,2.649324201,2.592023041,,2.059483402,,,,2.044039728,4.271317782,5.277097543,4.94004411,8.842867601,7.273082648,90.50273078,67.30226589,5.827545112,8.228458979,13.54383531,12.51612768,,127.7387385,6.171114003,9.565242613,748.289765,320.5812938,21.30981014,143.9093453,27.96768952,43.1327481,6.021296329,27.94565214,7.465469544,23.96784193,90.30390491,6.652630917,9.58110043,73.55145534,,44.93371833,91.54249266,25.76833732,72.53928595
Tryptamine,91.96932736,279.632589,185.6931671,364.8547642,176.6734708,,,284.136911,222.7155299,,,349.5661252,,681.3868325,,135.8835688,4003.910676,340.3561311,87.60389626,474.3357207,909.2514646,260.6407503,130.9709027,335.8795355,365.3436674,146.4915562,793.8207754,165.4065558,265.1655633,273.9767549,157.1619094,,485.1580059,141.7747624,301.0896096,243.475589,803.6631737,132.7266825,892.0040138,137.9450404,110.0156118,568.1268709,256.8797357,3370.025712,447.8810821,1673.151369,335.7153348,218.0527735,190.8269021,470.1988435,426.3644743,,44.05240993,176.2360001,396.7369817,270.0891509,1519.025977
3_4_Dihydroxyhydrocinnamic_acid,9125.487445,187.4478821,2164.056807,370.630501,4457.801547,235773.5714,259337.4657,59438.17818,679.5815205,255690.2377,109211.2514,14955.44512,1774.984264,3885.657613,85663.47855,576.6665362,3896.476828,27742.48644,167795.3808,87.84955041,115.7371639,385.6495066,690.2405477,5328.954009,157.9230727,1384.980496,33174.44505,3183.034113,226.252553,627550.2423,237.2600388,1903.949718,645.8847326,769.5568975,102.3435285,7885.958086,1668.010714,64.5051026,10405.02217,809.4109185,54752.56219,697.9079265,385.7734571,68160.88991,5648.383213,10727.6993,102.3254126,6764.155958,566.6994837,569.9198972,386.1907347,154.650231,7619.542291,481.1778947,1960.718204,61886.30732,60171.93544
Quinaldic_acid,164.527642,1654.725694,443.2990818,535.4516599,166.9924257,172.7317864,12.01304342,284.482445,3655.389469,59.73700245,297.6756287,488.3976377,959.3238893,75.51376639,23.52190959,173.1229574,95.90521709,,17.92914851,62.50947949,38.27215096,65.24182227,,43.36353231,271.5648599,25.84564715,32.88293995,,1909.938409,61.88560488,279.2056138,549.7686272,1055.546276,1020.556339,63.48395205,,62.87476914,486.4096937,,1701.012895,,1876.005107,107.4503737,98.92704508,780.5079986,406.4779738,586.1899028,74.78445241,7276.456597,455.8508598,,,87.48003656,1550.259516,377.0759689,32.6950663,164.8653099
Vanillic_acid,297.8645914,598.9981021,1987.771287,799.188854,511.9481195,1504.175051,8451.126078,3593.693248,2910.303079,526.9805343,2570.574245,797.2008407,1014.528222,895.5024148,795.049585,366.6341033,187.72846,137.7555589,584.5043764,76.29780024,91.95751713,417.6763711,194.7071002,153.3532615,180.8040652,453.0145569,192.9829198,199.0206568,226.6543936,3769.720801,1174.524682,401.3293087,427.7146336,404.7047942,156.3734278,608.2639206,127.8845894,813.6669739,2798.881474,1026.61901,589.4943048,2453.73643,304.8228629,1636.230823,1788.323006,4770.317119,307.1139544,2055.724595,1299.120119,513.2842716,1093.873585,698.1643892,289.4074379,443.5770939,544.4085852,433.1261709,374.7447261
